lap_key,Driver,Team,season,session_key,best_own_other_team_similarity,best_other_driver_similarity,own_style_margin
2024_r06_Q_GAS_lap8,GAS,Alpine,2024,2024_6_Q,0.5189282538317908,0.5451298390300567,-0.026201585198265986
2024_r06_Q_HAM_lap14,HAM,Mercedes,2024,2024_6_Q,0.7598656204592342,0.46382503429304095,0.2960405861661933
2024_r06_Q_OCO_lap8,OCO,Alpine,2024,2024_6_Q,0.29733934693507846,0.5202181307248953,-0.22287878378981685
2024_r06_Q_RIC_lap2,RIC,RB,2024,2024_6_Q,0.699494829978433,0.6312805612841416,0.06821426869429148
2024_r06_Q_SAI_lap17,SAI,Ferrari,2024,2024_6_Q,0.06867438641318177,0.5345849598427399,-0.4659105734295581
2024_r07_Q_ALO_lap2,ALO,Aston Martin,2024,2024_7_Q,0.5511712935717865,0.6361889015543741,-0.08501760798258762
2024_r07_Q_BOT_lap5,BOT,Kick Sauber,2024,2024_7_Q,0.836553701706978,0.736719086029322,0.09983461567765595
2024_r07_Q_GAS_lap13,GAS,Alpine,2024,2024_7_Q,0.4824939876291373,0.7194559774594195,-0.23696198983028216
2024_r07_Q_HAM_lap19,HAM,Mercedes,2024,2024_7_Q,0.561539836787453,0.5306095150811546,0.03093032170629839
2024_r07_Q_OCO_lap14,OCO,Alpine,2024,2024_7_Q,0.57033197069232,0.24443763209967145,0.32589433859264855
2024_r07_Q_RIC_lap14,RIC,RB,2024,2024_7_Q,0.5250825194128663,0.748084459568388,-0.22300194015552166
2024_r07_Q_SAI_lap19,SAI,Ferrari,2024,2024_7_Q,0.052632912300733754,0.5818618902105578,-0.529228977909824
2024_r08_Q_ALO_lap10,ALO,Aston Martin,2024,2024_8_Q,0.3645255413140748,0.554865149792142,-0.1903396084780672
2024_r08_Q_BOT_lap10,BOT,Kick Sauber,2024,2024_8_Q,0.745866454897073,0.7129689822074983,0.03289747268957477
2024_r08_Q_GAS_lap21,GAS,Alpine,2024,2024_8_Q,0.43144794869978176,0.5831820099654432,-0.15173406126566147
2024_r08_Q_HAM_lap27,HAM,Mercedes,2024,2024_8_Q,0.5198370857323972,0.4900923896464895,0.029744696085907685
2024_r08_Q_OCO_lap15,OCO,Alpine,2024,2024_8_Q,0.5080145140743941,0.18982098270496794,0.3181935313694262
2024_r08_Q_RIC_lap20,RIC,RB,2024,2024_8_Q,0.7317246546455434,0.603169749052321,0.12855490559322236
2024_r08_Q_SAI_lap27,SAI,Ferrari,2024,2024_8_Q,0.11748494728830707,0.6152425142467121,-0.497757566958405
2025_r10_Q_ALO_lap24,ALO,Aston Martin,2025,2025_10_Q,-0.0201121421737306,0.49713027817135635,-0.5172424203450869
2025_r10_Q_GAS_lap9,GAS,Alpine,2025,2025_10_Q,0.5299557873496727,0.74843971112115,-0.2184839237714773
2025_r10_Q_HAM_lap25,HAM,Ferrari,2025,2025_10_Q,0.2959056946875316,0.4380290761498088,-0.1421233814622772
2025_r10_Q_OCO_lap12,OCO,Haas F1 Team,2025,2025_10_Q,0.03244632103341736,0.5853651298053142,-0.5529188087718968
2025_r10_Q_SAI_lap12,SAI,Williams,2025,2025_10_Q,0.5437911160713064,0.8064270827801545,-0.26263596670884815
2025_r11_Q_ALO_lap13,ALO,Aston Martin,2025,2025_11_Q,0.22363714771334986,0.4493976376868313,-0.22576048997348142
2025_r11_Q_GAS_lap14,GAS,Alpine,2025,2025_11_Q,0.46640668740620067,0.5249935916890373,-0.05858690428283658
2025_r11_Q_HAM_lap17,HAM,Ferrari,2025,2025_11_Q,0.566367368929626,0.5109359713800528,0.05543139754957327
2025_r11_Q_OCO_lap8,OCO,Haas F1 Team,2025,2025_11_Q,0.2670864985377042,0.3426722261037786,-0.0755857275660744
2025_r11_Q_SAI_lap8,SAI,Williams,2025,2025_11_Q,0.6736977670900529,0.7232856496275044,-0.0495878825374515
2025_r12_Q_ALO_lap8,ALO,Aston Martin,2025,2025_12_Q,0.6534492413934208,0.6183603221992604,0.03508891919416035
2025_r12_Q_GAS_lap14,GAS,Alpine,2025,2025_12_Q,0.28011245420993885,0.6250046268819541,-0.3448921726720153
2025_r12_Q_HAM_lap12,HAM,Ferrari,2025,2025_12_Q,0.21294284531909646,0.7307976866360496,-0.5178548413169531
2025_r12_Q_OCO_lap8,OCO,Haas F1 Team,2025,2025_12_Q,0.09245631864516692,0.6063795842503062,-0.5139232656051393
2025_r12_Q_SAI_lap11,SAI,Williams,2025,2025_12_Q,0.3564134000734534,0.3980877650526817,-0.04167436497922827
2025_r13_Q_ALO_lap7,ALO,Aston Martin,2025,2025_13_Q,0.5861676628776239,0.6836866801167001,-0.09751901723907619
2025_r13_Q_GAS_lap13,GAS,Alpine,2025,2025_13_Q,0.11423044221281155,0.3125019577122852,-0.1982715154994737
2025_r13_Q_HAM_lap7,HAM,Ferrari,2025,2025_13_Q,0.21549811782783143,0.6524711786979434,-0.4369730608701119
2025_r13_Q_OCO_lap13,OCO,Haas F1 Team,2025,2025_13_Q,0.3219468317887483,0.4283313729384289,-0.1063845411496806
2025_r13_Q_SAI_lap4,SAI,Williams,2025,2025_13_Q,0.3938948907025811,0.38788841372737193,0.006006476975209174
2025_r14_Q_ALO_lap5,ALO,Aston Martin,2025,2025_14_Q,0.37857173639189956,0.6513948486296716,-0.272823112237772
2025_r14_Q_GAS_lap5,GAS,Alpine,2025,2025_14_Q,0.599935058368102,0.7562634265120753,-0.15632836814397333
2025_r14_Q_HAM_lap11,HAM,Ferrari,2025,2025_14_Q,0.3660118850263048,0.40420292900263577,-0.038191043976330996
2025_r14_Q_OCO_lap5,OCO,Haas F1 Team,2025,2025_14_Q,0.34717060240653064,0.5449764193091569,-0.19780581690262622
2025_r14_Q_SAI_lap8,SAI,Williams,2025,2025_14_Q,0.568024494101721,0.5515182279103072,0.01650626619141371
2025_r15_Q_ALO_lap10,ALO,Aston Martin,2025,2025_15_Q,0.4185822427333349,0.5236253277913229,-0.10504308505798798
2025_r15_Q_GAS_lap14,GAS,Alpine,2025,2025_15_Q,0.6208264077056598,0.7040534314466933,-0.08322702374103352
2025_r15_Q_HAM_lap13,HAM,Ferrari,2025,2025_15_Q,0.6800156681537899,0.5211908603090846,0.15882480784470532
2025_r15_Q_OCO_lap8,OCO,Haas F1 Team,2025,2025_15_Q,0.3186568447727208,0.5807830549524677,-0.2621262101797469
2025_r15_Q_SAI_lap11,SAI,Williams,2025,2025_15_Q,0.5334991989598253,0.6589664960533137,-0.12546729709348836
2025_r16_Q_ALO_lap13,ALO,Aston Martin,2025,2025_16_Q,0.5002116875034087,0.4165616537259601,0.08365003377744862
2025_r16_Q_GAS_lap8,GAS,Alpine,2025,2025_16_Q,0.7120355834506041,0.7229879385247898,-0.010952355074185682
2025_r16_Q_HAM_lap16,HAM,Ferrari,2025,2025_16_Q,0.5172101355297762,0.49796709009407825,0.019243045435697992
2025_r16_Q_OCO_lap14,OCO,Haas F1 Team,2025,2025_16_Q,0.1305754859894102,0.5537124899597865,-0.4231370039703763
2025_r16_Q_SAI_lap18,SAI,Williams,2025,2025_16_Q,0.5214850509753773,0.7602438560149378,-0.23875880503956048
2025_r18_Q_ALO_lap17,ALO,Aston Martin,2025,2025_18_Q,0.5268752650770879,0.3861179255789179,0.14075733949817004
2025_r18_Q_GAS_lap5,GAS,Alpine,2025,2025_18_Q,0.5964032385043813,0.7435564888787122,-0.1471532503743309
2025_r18_Q_HAM_lap19,HAM,Ferrari,2025,2025_18_Q,0.5761007593609696,0.6748796640458781,-0.09877890468490846
2025_r18_Q_OCO_lap2,OCO,Haas F1 Team,2025,2025_18_Q,0.6162064892304154,0.5816073702082729,0.03459911902214252
2025_r18_Q_SAI_lap10,SAI,Williams,2025,2025_18_Q,0.37964060903380725,0.5479530170207385,-0.16831240798693126
2025_r19_Q_ALO_lap17,ALO,Aston Martin,2025,2025_19_Q,0.6780572114426008,0.5357245663275338,0.14233264511506694
2025_r19_Q_GAS_lap7,GAS,Alpine,2025,2025_19_Q,0.31090990723575085,0.524973254858268,-0.2140633476225171
2025_r19_Q_HAM_lap17,HAM,Ferrari,2025,2025_19_Q,0.7281999641244844,0.5306783807397883,0.19752158338469605
2025_r19_Q_OCO_lap7,OCO,Haas F1 Team,2025,2025_19_Q,0.6177537862835212,0.5893259362203479,0.028427850063173277
2025_r19_Q_SAI_lap10,SAI,Williams,2025,2025_19_Q,0.3351387905732027,0.588376997876827,-0.25323820730362423
2025_r01_Q_ALO_lap5,ALO,Aston Martin,2025,2025_1_Q,0.12936226642076354,0.5487813300600023,-0.41941906363923875
2025_r01_Q_GAS_lap20,GAS,Alpine,2025,2025_1_Q,0.38814887736398396,0.5601389335949466,-0.17199005623096264
2025_r01_Q_HAM_lap14,HAM,Ferrari,2025,2025_1_Q,0.6055325545787398,0.4967228284523699,0.10880972612636985
2025_r01_Q_OCO_lap5,OCO,Haas F1 Team,2025,2025_1_Q,0.8234728748648393,0.5409141998214498,0.2825586750433895
2025_r01_Q_SAI_lap20,SAI,Williams,2025,2025_1_Q,0.3874113321107523,0.6859705374094522,-0.29855920529869995
2025_r20_Q_ALO_lap14,ALO,Aston Martin,2025,2025_20_Q,0.46318065876213,0.6367426954941213,-0.17356203673199133
2025_r20_Q_GAS_lap8,GAS,Alpine,2025,2025_20_Q,0.5976197438887134,0.7008639886282774,-0.10324424473956395
2025_r20_Q_HAM_lap20,HAM,Ferrari,2025,2025_20_Q,0.38442597478015206,0.7265227780665359,-0.3420968032863838
2025_r20_Q_OCO_lap14,OCO,Haas F1 Team,2025,2025_20_Q,0.1549200260166877,0.5397162374254552,-0.38479621140876746
2025_r20_Q_SAI_lap17,SAI,Williams,2025,2025_20_Q,0.478917516275455,0.4079261263911643,0.07099138988429066
2025_r21_Q_ALO_lap11,ALO,Aston Martin,2025,2025_21_Q,0.3466549509981285,0.40042938818331625,-0.05377443718518776
2025_r21_Q_GAS_lap14,GAS,Alpine,2025,2025_21_Q,0.6297173772298764,0.7458431466499467,-0.11612576942007025
2025_r21_Q_HAM_lap8,HAM,Ferrari,2025,2025_21_Q,0.23652032828002856,0.5264104680228929,-0.2898901397428644
2025_r21_Q_OCO_lap8,OCO,Haas F1 Team,2025,2025_21_Q,0.5364458471421976,0.4399851362450341,0.09646071089716346
2025_r21_Q_SAI_lap9,SAI,Williams,2025,2025_21_Q,0.46089156374768125,0.6250955868105407,-0.16420402306285942
2025_r23_Q_ALO_lap14,ALO,Aston Martin,2025,2025_23_Q,0.18916596147256642,0.43171020006625505,-0.24254423859368862
2025_r23_Q_GAS_lap14,GAS,Alpine,2025,2025_23_Q,0.0654268243438393,0.6959948026353703,-0.630567978291531
2025_r23_Q_HAM_lap8,HAM,Ferrari,2025,2025_23_Q,0.25264703535978594,0.47492662101806793,-0.222279585658282
2025_r23_Q_OCO_lap10,OCO,Haas F1 Team,2025,2025_23_Q,0.5939386565103596,0.6948255621474344,-0.10088690563707481
2025_r23_Q_SAI_lap15,SAI,Williams,2025,2025_23_Q,0.19272274930170336,0.3875993851400922,-0.19487663583838882
2025_r24_Q_ALO_lap11,ALO,Aston Martin,2025,2025_24_Q,0.2659840385171869,0.38174588982094115,-0.11576185130375427
2025_r24_Q_GAS_lap8,GAS,Alpine,2025,2025_24_Q,0.25164764135349377,0.3228780334124637,-0.07123039205896992
2025_r24_Q_HAM_lap5,HAM,Ferrari,2025,2025_24_Q,0.39366918102767784,0.34530476900381957,0.04836441202385827
2025_r24_Q_OCO_lap17,OCO,Haas F1 Team,2025,2025_24_Q,0.37576399759169354,0.7022204392051107,-0.32645644161341714
2025_r24_Q_SAI_lap11,SAI,Williams,2025,2025_24_Q,0.5493099625843383,0.5572471735593616,-0.007937210975023312
2025_r02_Q_ALO_lap14,ALO,Aston Martin,2025,2025_2_Q,0.6932522322165482,0.5646523609742959,0.12859987124225225
2025_r02_Q_GAS_lap8,GAS,Alpine,2025,2025_2_Q,0.5703783487298438,0.7061884843358174,-0.13581013560597355
2025_r02_Q_HAM_lap17,HAM,Ferrari,2025,2025_2_Q,0.42126833062674157,0.5150036067289533,-0.09373527610221172
2025_r02_Q_OCO_lap14,OCO,Haas F1 Team,2025,2025_2_Q,0.08477625702104696,0.4995645128600592,-0.41478825583901224
2025_r02_Q_SAI_lap8,SAI,Williams,2025,2025_2_Q,0.5013791083428873,0.5799440920104361,-0.07856498366754872
2025_r03_Q_ALO_lap11,ALO,Aston Martin,2025,2025_3_Q,0.6849853214025501,0.5835380162544205,0.10144730514812961
2025_r03_Q_GAS_lap11,GAS,Alpine,2025,2025_3_Q,0.6483853542009679,0.6404959513467442,0.007889402854223682
2025_r03_Q_HAM_lap14,HAM,Ferrari,2025,2025_3_Q,0.6047770998089557,0.6052003554411042,-0.0004232556321485115
2025_r03_Q_OCO_lap8,OCO,Haas F1 Team,2025,2025_3_Q,0.7315231687398884,0.29617389859332455,0.4353492701465639
2025_r03_Q_SAI_lap14,SAI,Williams,2025,2025_3_Q,0.6308297490903285,0.5859708887410547,0.04485886034927378
2025_r04_Q_ALO_lap8,ALO,Aston Martin,2025,2025_4_Q,0.5954534293502702,0.8198833299554347,-0.22442990060516443
2025_r04_Q_GAS_lap18,GAS,Alpine,2025,2025_4_Q,0.3354905719256769,0.6126248566518144,-0.27713428472613755
2025_r04_Q_HAM_lap17,HAM,Ferrari,2025,2025_4_Q,0.25665907042419134,0.541462500511104,-0.28480343008691267
2025_r04_Q_OCO_lap5,OCO,Haas F1 Team,2025,2025_4_Q,0.6817569308704692,0.21445057815037438,0.4673063527200948
2025_r04_Q_SAI_lap18,SAI,Williams,2025,2025_4_Q,0.35235353346314546,0.47871191973670063,-0.12635838627355517
2025_r05_Q_ALO_lap13,ALO,Aston Martin,2025,2025_5_Q,0.34983546082909744,0.6060057017653087,-0.2561702409362112
2025_r05_Q_GAS_lap14,GAS,Alpine,2025,2025_5_Q,0.3933848876840091,0.4251367643046356,-0.03175187662062651
2025_r05_Q_HAM_lap14,HAM,Ferrari,2025,2025_5_Q,0.06897501065122454,0.7708062145600907,-0.7018312039088661
2025_r05_Q_OCO_lap5,OCO,Haas F1 Team,2025,2025_5_Q,0.5677723423772464,0.6768313782214961,-0.1090590358442497
2025_r05_Q_SAI_lap14,SAI,Williams,2025,2025_5_Q,0.33421898907459857,0.645954478891038,-0.3117354898164394
2025_r06_Q_ALO_lap8,ALO,Aston Martin,2025,2025_6_Q,0.6147187482587281,0.6976754523175801,-0.08295670405885203
2025_r06_Q_GAS_lap8,GAS,Alpine,2025,2025_6_Q,0.24863701554709486,0.6919201843507785,-0.4432831688036837
2025_r06_Q_HAM_lap11,HAM,Ferrari,2025,2025_6_Q,0.07183027509111713,0.6270157859721694,-0.5551855108810523
2025_r06_Q_OCO_lap20,OCO,Haas F1 Team,2025,2025_6_Q,-0.08757512164744187,0.5747685534611323,-0.6623436751085742
2025_r06_Q_SAI_lap19,SAI,Williams,2025,2025_6_Q,0.20112524121984443,0.37501577548104625,-0.17389053426120182
2025_r07_Q_ALO_lap18,ALO,Aston Martin,2025,2025_7_Q,0.5149893719702393,0.6321029754591915,-0.11711360348895217
2025_r07_Q_GAS_lap10,GAS,Alpine,2025,2025_7_Q,0.3050762517998213,0.5793113844834679,-0.2742351326836466
2025_r07_Q_HAM_lap10,HAM,Ferrari,2025,2025_7_Q,-0.22373869290574755,0.636386769054417,-0.8601254619601646
2025_r07_Q_OCO_lap2,OCO,Haas F1 Team,2025,2025_7_Q,0.6277237673821225,0.6823794398959309,-0.05465567251380832
2025_r07_Q_SAI_lap14,SAI,Williams,2025,2025_7_Q,0.6617954797865743,0.7556872032883655,-0.0938917235017912
2025_r08_Q_ALO_lap29,ALO,Aston Martin,2025,2025_8_Q,0.47975244593058686,0.5312887199257394,-0.05153627399515259
2025_r08_Q_GAS_lap10,GAS,Alpine,2025,2025_8_Q,0.7605043672029077,0.7755241453983686,-0.015019778195460853
2025_r08_Q_HAM_lap27,HAM,Ferrari,2025,2025_8_Q,0.5965962642893969,0.7020438080735791,-0.1054475437841822
2025_r08_Q_OCO_lap31,OCO,Haas F1 Team,2025,2025_8_Q,0.4183255955191141,0.4140606700616197,0.004264925457494406
2025_r08_Q_SAI_lap20,SAI,Williams,2025,2025_8_Q,0.414035208639963,0.4985417883748641,-0.08450657973490111
2025_r09_Q_ALO_lap13,ALO,Aston Martin,2025,2025_9_Q,0.3944335662672639,0.528693925492283,-0.1342603592250191
2025_r09_Q_GAS_lap17,GAS,Alpine,2025,2025_9_Q,0.5360099185474136,0.6366189617809174,-0.10060904323350373
2025_r09_Q_HAM_lap14,HAM,Ferrari,2025,2025_9_Q,0.6865150625810161,0.5331922246262841,0.153322837954732
2025_r09_Q_OCO_lap8,OCO,Haas F1 Team,2025,2025_9_Q,0.7393205348164562,0.6089770912754616,0.13034344354099459
2025_r09_Q_SAI_lap5,SAI,Williams,2025,2025_9_Q,0.6688657824616868,0.8557282984364196,-0.1868625159747328
